time;open;high;low;close;Volume;Volume MA;RSI_1
06.10.2018 10:00;6619.43;6634.15;6570;6587.16;1422.636562;3249.4586755499977;50.74010331327673
06.10.2018 14:00;6588.86;6600;6566.77;6596.08;1365.795874;3097.632236399998;52.18479336462077
06.10.2018 18:00;6597.5;6607;6585;6593.34;1208.901136;2903.9319224499977;51.683372476217734
06.10.2018 22:00;6593.34;6606;6582.63;6594.27;2680.460296;2767.9014594499977;51.8524747675916
07.10.2018 02:00;6596.44;6605;6589.14;6604.07;3516.929351;2736.6136246499973;53.69171878372413
07.10.2018 06:00;6604.98;6609.83;6566.01;6570.93;2580.521658;2660.3904804999975;47.13455667277498
07.10.2018 10:00;6569.46;6571.99;6525;6556;5299.941343;2609.8203627499975;44.49797717975612
07.10.2018 14:00;6555.9;6586.89;6545.75;6582.07;3316.597467;2657.2389368499976;49.78048186919896
07.10.2018 18:00;6582.07;6599;6572.7;6584;1017.230636;2612.5319027999976;50.15868190005262
07.10.2018 22:00;6583.65;6640;6579.01;6615.26;1675.611307;2587.6689388999976;55.9456862313054
08.10.2018 02:00;6615.26;6628.63;6600.66;6605.26;2697.67783;2508.0484576499975;53.79392903690376
08.10.2018 06:00;6605.26;6613;6587;6596.03;3279.940515;2521.0253944999977;51.81307528346062
08.10.2018 10:00;6596.52;6666.66;6592.41;6647.78;4325.46857;2622.283882349998;60.578048655815884
08.10.2018 14:00;6647.78;6715.6;6645;6674.56;7687.72963;2935.631183499998;64.20641773840771
08.10.2018 18:00;6676.51;6705;6657.98;6695.33;3821.055086;3059.0342322999977;66.7616118742477
08.10.2018 22:00;6695.32;6703;6664.22;6673.01;1311.54791;3012.041557849998;61.66696931706793
09.10.2018 02:00;6673.01;6685.38;6646;6661.17;1271.847186;2865.982000849998;59.09094455662527
09.10.2018 06:00;6661.17;6683;6656.85;6672.25;1122.547355;2693.2075617499977;60.743593869435536
09.10.2018 10:00;6669.42;6675.29;6630.89;6642.02;1886.868096;2603.0632697499977;54.29846138660504
09.10.2018 14:00;6644.67;6645;6607;6641.56;2864.95731;2717.7132558999974;54.20421411517091
09.10.2018 18:00;6643.78;6674.94;6625;6656.49;4349.223086;2864.0425820999976;56.8236845423754
09.10.2018 22:00;6658.24;6670.5;6643.86;6656.61;3859.336436;2988.719610199997;56.84505061581751
10.10.2018 02:00;6656.67;6659.95;6595;6616.06;3509.708567;3103.759981749997;48.17037130562318
10.10.2018 06:00;6612.2;6625.98;6530;6576.98;4001.20336;3169.7971349499976;41.584141357613966
10.10.2018 10:00;6576.88;6605;6565.68;6592;2342.878318;3111.094583299998;44.71295935071344
10.10.2018 14:00;6590.06;6615;6585.96;6588.99;2085.392351;3086.338117949998;44.20201587461205
10.10.2018 18:00;6588.98;6646.2;6582;6635.96;2136.109375;2928.1465195499977;53.19094688851093
10.10.2018 22:00;6638.56;6644.99;6605.61;6631;1315.369473;2828.0851198499977;52.23399829459042
11.10.2018 02:00;6630.21;6633.92;6256.55;6340.52;16907.786537;3622.612914899998;24.46933842857719
11.10.2018 06:00;6340.52;6370.52;6258.96;6300.86;7159.23883;3896.794291049998;22.695553262926737
11.10.2018 10:00;6298.77;6325.99;6271.84;6281.61;5830.397867;4053.430292899998;21.866981119492806
11.10.2018 14:00;6278.7;6335.31;6219.17;6294.09;7734.459582;4276.156246249999;23.80903625670736
11.10.2018 18:00;6294.03;6335.33;6289.85;6298.12;4925.561004;4306.160867949999;24.461967967455763
11.10.2018 22:00;6302.61;6312.65;6205;6252.68;6149.191146;4229.233943749999;22.15638306597758
12.10.2018 02:00;6252.71;6314.99;6209;6308.11;5494.549686;4312.908673749998;30.732847661643632
12.10.2018 06:00;6310.65;6360;6300.02;6332.61;5558.64726;4525.263641249999;34.18444200919164
12.10.2018 10:00;6332.61;6340.99;6295.4;6309.49;4575.236428;4690.433103349999;32.53676090861623
12.10.2018 14:00;6309.49;6355;6305.61;6341.69;4860.081918;4877.309831499999;37.08508110886686
12.10.2018 18:00;6341.68;6344.51;6300;6320.52;4378.130556;5001.872954499999;35.39549064832839
12.10.2018 22:00;6320.04;6328.7;6278;6298.01;4137.425571;5065.4963675499985;33.64046477522929
13.10.2018 02:00;6298;6329.99;6285.07;6296.01;3414.61597;5018.766011749999;33.481616978863514
13.10.2018 06:00;6297.69;6330.57;6294.47;6318.47;3371.586674;4994.378523649999;37.075026295077755
13.10.2018 10:00;6320;6338.99;6306.83;6327.25;3769.450061;5007.365598349999;38.47426327996056
13.10.2018 14:00;6326.61;6345;6304;6329.26;4628.19406;5038.715133349999;38.809720309048394
13.10.2018 18:00;6329.26;6342.42;6301.05;6326.01;3271.988377;5085.170636299999;38.444723720898594
13.10.2018 22:00;6326.21;6338.07;6314.23;6332.93;642.234883;5013.012762899999;39.744159608163024
14.10.2018 02:00;6332.92;6383.97;6320;6363.11;2904.08863;5051.4117256499985;45.17954146066912
14.10.2018 06:00;6363.24;6416;6363.18;6379.95;4041.80209;5187.733356499999;47.998288386974224
14.10.2018 10:00;6379.95;6388;6345;6361.01;2382.104424;4461.449250849999;45.18429237299164
14.10.2018 14:00;6361.07;6386.3;6359.86;6380.77;1587.684034;4182.87151105;48.571876243962166
14.10.2018 18:00;6380.76;6410.8;6375.73;6404.33;1858.013875;3984.25231145;52.35278004004194
14.10.2018 22:00;6404.33;6408.78;6308;6339.34;2853.718261;3740.2152454;42.96849796575511
15.10.2018 02:00;6339.34;6384.64;6300;6380;2579.90324;3622.9323572000003;49.11409813262271
15.10.2018 06:00;6380.97;7680;6374.39;6860.25;40314.799618;5331.2127808000005;78.53525963961786
15.10.2018 10:00;6860.25;7091.41;6722;6982.28;20356.634683;6074.317030650001;81.46738749844316
15.10.2018 14:00;6982.28;6999;6844.52;6907.01;11393.752062;6366.072270750001;74.69003726935728
15.10.2018 18:00;6906.03;6958.94;6737.23;6741;8866.497752;6580.635336950001;62.36675718034014
15.10.2018 22:00;6741;6783.38;6650;6752.5;7236.443891;6699.4534356;62.824340931362926
16.10.2018 02:00;6752.5;6757.02;6690.35;6730.96;2818.643235;6621.4790695500005;61.32038075632103
16.10.2018 06:00;6730.97;6900;6721;6824.71;4911.108379;6660.163209950001;65.22263312304938
16.10.2018 10:00;6823.32;6829.9;6732.22;6797.9;4906.903775;6734.777600200001;63.25722160795379
16.10.2018 14:00;6796.38;6799.97;6712.64;6719.76;5864.875259;6859.442029450001;57.79112166232346
16.10.2018 18:00;6719.76;6740.16;6670;6729.01;4961.007786;6919.019915700001;58.25102470741824
16.10.2018 22:00;6729.24;6785.02;6701.05;6759.27;4095.41933;6892.381179200001;59.79436355972629
17.10.2018 02:00;6762.76;6781.91;6733.67;6774;4694.504218;6963.50697125;60.558701089577944
17.10.2018 06:00;6774.01;6811.12;6742.4;6750.01;5670.562305;7214.92334235;58.60462130588014
17.10.2018 10:00;6751;6780.06;6676.01;6726.13;5837.923099;7361.6150658;56.64524453944843
17.10.2018 14:00;6728.56;6761.04;6700.01;6748.02;5317.295969;7425.389759749999;58.030457195435645
17.10.2018 18:00;6746.89;6756;6715;6716.96;3508.489549;7481.709015999999;55.329149371253784
17.10.2018 22:00;6717.01;6754.53;6710;6740.89;1612.656239;7482.9576262499995;56.990305204691005
18.10.2018 02:00;6739.01;6796;6724;6761.26;1880.743286;7484.0940967999995;58.4081459330232
18.10.2018 06:00;6760.4;6766.32;6717.48;6732.65;4442.409613;7563.528664399999;55.63409989102056
18.10.2018 10:00;6734.85;6736.29;6701.13;6715.86;3704.672644;7619.767134599999;54.0128322417379
18.10.2018 14:00;6715.86;6725;6672.8;6704.9;3868.920098;5797.4731586;52.928535702877795
18.10.2018 18:00;6704.9;6716;6611.93;6636.03;3858.809626;4972.581905749999;46.59822910001013
18.10.2018 22:00;6639.11;6644.86;6567;6618.96;2360.966674;4520.94263635;45.15662997272894
19.10.2018 02:00;6618.96;6648.14;6595.14;6613;4062.859004;4280.76069895;44.637386223991236
19.10.2018 06:00;6613.08;6638.11;6583;6588.01;935.84567;3965.730787899999;42.43410718730617
19.10.2018 10:00;6588;6617.48;6581;6586.65;3139.555611;3981.7764067;42.31170516042143
19.10.2018 14:00;6586.63;6589.7;6551.02;6572.35;4342.980892;3953.37003235;40.97339342371052
19.10.2018 18:00;6572.12;6596.11;6551.01;6555.38;4455.153877;3930.7825374500003;39.38148057920593
19.10.2018 22:00;6555.38;6560;6523;6528.88;3836.205716;3829.3490603;36.96618283728603
20.10.2018 02:00;6528.88;6557.23;6505.55;6543.05;5003.402187;3831.4687803499996;39.116425322947684
20.10.2018 06:00;6542.09;6605;6538.37;6576.43;4070.486881;3830.2221578999997;43.965619462177614
20.10.2018 10:00;6576;6601.18;6566;6597.78;4183.630918;3804.6784928999996;46.879856657266046
20.10.2018 14:00;6597.2;6617.65;6570;6573.13;3441.760891;3693.238422199999;44.0324659872353
20.10.2018 18:00;6573.63;6586;6562.04;6582.16;2021.333724;3502.408953449999;45.342156806007516
20.10.2018 22:00;6582.16;6599.27;6571.34;6588.4;520.107646;3262.5495372999985;46.277710349357925
21.10.2018 02:00;6585.72;6663.9;6581.69;6616.62;1057.032555;3139.9766875999985;50.41155147404529
21.10.2018 06:00;6616.63;6629;6604.07;6620.52;600.976849;3089.3927180999985;50.973021628715166
21.10.2018 10:00;6620;6640;6613.87;6618.43;792.01671;3034.9563892999986;50.642100703245895
21.10.2018 14:00;6618.51;6658.05;6616;6645;1459.377204;2885.8047688499983;54.671030065920405
21.10.2018 18:00;6645;6647.99;6620.04;6625.6;952.000308;2748.1711520499985;51.37365528674002
21.10.2018 22:00;6627.46;6632.53;6580;6590.11;1653.954166;2637.4228554499987;45.91759521577166
22.10.2018 02:00;6590.12;6616.07;6555.42;6597.91;3173.26653;2603.1457006499986;47.24372516933518
22.10.2018 06:00;6597.91;6639;6595;6615.06;2837.883575;2626.9915456999984;50.13871953362399
22.10.2018 10:00;6616.83;6620;6569.58;6594;2514.548397;2549.5760153499987;46.74637127550669
22.10.2018 14:00;6594.5;6595.69;6535.27;6563.49;3360.55165;2670.8113143499986;42.28301398950812
22.10.2018 18:00;6562.71;6584.2;6551.28;6560.14;2025.47175;2615.107121299998;41.81096053895614
22.10.2018 22:00;6562.55;6590.08;6560.49;6581.2;2301.970758;2513.0566145999983;45.899995152901226
23.10.2018 02:00;6581.2;6595;6565.6;6577.88;2058.821522;2393.2399968499985;45.35885952892629
23.10.2018 06:00;6577.88;6589.26;6566.9;6573.46;1921.313102;2297.4953661499985;44.604905308894004
23.10.2018 10:00;6572.03;6580;6515.45;6541.87;3109.222824;2202.7863979999984;39.5455775781452
23.10.2018 14:00;6541.86;6584.98;6533.44;6556.6;2390.055507;2118.7648292999984;42.803334711825286
23.10.2018 18:00;6556.6;6590.6;6555;6576.52;2424.481024;2030.8073345999983;46.965509371351345
23.10.2018 22:00;6576.52;6582.29;6541.01;6553.51;1952.707777;1956.3546788999986;43.06693746062255
24.10.2018 02:00;6553.51;6587;6547.53;6581.65;1846.430651;1947.6095252499988;48.67773368638529
24.10.2018 06:00;6581.93;6630;6570.15;6610.94;2544.601957;2048.834240799999;53.78324625449662
24.10.2018 10:00;6610.95;6621.25;6591;6600.53;1972.10346;2094.587786049999;51.81051697408384
24.10.2018 14:00;6600.53;6620.11;6580.42;6581;1834.723311;2156.275109149999;48.23591878335569
24.10.2018 18:00;6580.99;6601.93;6566;6578.82;1910.645541;2212.206550699999;47.83915525710775
24.10.2018 22:00;6577.01;6588.2;6555;6565.5;1843.039057;2231.389643349999;45.3828337494939
25.10.2018 02:00;6566.81;6575.09;6502.8;6536;3374.70329;2352.524792449999;40.43148135500648
25.10.2018 06:00;6536;6558;6527.41;6552.15;2881.450653;2413.8996167999985;44.03154936486008
25.10.2018 10:00;6553.25;6560;6531.65;6546;1116.404018;2311.0564911999986;42.96664018095086
25.10.2018 14:00;6544.99;6570;6541;6546.14;1387.055026;2238.5150637499987;43.00043559292882
25.10.2018 18:00;6546.14;6563.82;6541.04;6551.28;834.019901;2154.488638949999;44.30529130766411
25.10.2018 22:00;6553;6560;6528;6528.09;749.068356;2023.9144742499989;39.8705756963173
26.10.2018 02:00;6528.13;6547.47;6525.2;6529.16;1754.317397;2010.356756599999;40.1681601563391
26.10.2018 06:00;6529.17;6543.1;6520;6533.6;2463.264911;2018.4214642499987;41.46277099503654
26.10.2018 10:00;6533.6;6600;6528;6557.9;2146.338805;2022.7973283999988;48.0836955399554
26.10.2018 14:00;6557.93;6560.79;6515.01;6545.02;1545.482022;2004.0057743999987;45.167562047658336
26.10.2018 18:00;6544.49;6556.6;6533.04;6544.99;945.790031;1895.8341347499986;45.16069199247839
26.10.2018 22:00;6544.96;6552.35;6526.23;6538.63;588.31099;1805.7469088999987;43.64507534358498
27.10.2018 02:00;6538.63;6558.35;6534.46;6550.06;871.361781;1728.0909467499987;47.082267440565346
27.10.2018 06:00;6550.06;6555;6540;6545.09;639.503631;1662.4307394499988;45.774910207968205
27.10.2018 10:00;6545.09;6557.99;6533;6535;1039.481893;1622.0833015499989;43.154993864962876
27.10.2018 14:00;6535.03;6541.27;6463.04;6494.93;2539.835847;1621.8449960499988;34.66882129873862
27.10.2018 18:00;6493.86;6504.97;6478.52;6489.92;1229.208573;1584.700251699999;33.77454168427157
27.10.2018 22:00;6490.08;6514;6481.96;6505.6;1457.516139;1565.8398930999988;39.07173790983488
28.10.2018 02:00;6505.6;6507.32;6493.8;6499.79;625.789134;1501.5970727499987;37.863219191537496
28.10.2018 05:00;6499.79;6514;6477.32;6492.98;982.796599;1458.5849498499988;36.440463891191996
28.10.2018 09:00;6492.98;6497.94;6482.33;6493.22;748.541885;1327.2768795999987;36.530979460240495
28.10.2018 13:00;6493.22;6514.17;6486;6487.01;1321.846921;1249.2966929999989;35.13664210031057
